image_id,target
cat.4266,0
cat.4267,0
cat.4268,0
cat.4269,0
cat.427,0
cat.4270,0
cat.4271,0
cat.4272,0
cat.4273,0
cat.4274,0
cat.4275,0
cat.4276,0
cat.4277,0
cat.4278,0
cat.4279,0
cat.428,0
cat.4280,0
cat.4281,0
cat.4282,0
cat.4283,0
cat.4284,0
cat.4285,0
cat.4286,0
cat.4287,0
cat.4288,0
cat.4289,0
cat.429,0
cat.4290,0
cat.4291,0
cat.4292,0
cat.4293,0
cat.4294,0
cat.4295,0
cat.4296,0
cat.4297,0
cat.4298,0
cat.4299,0
cat.43,0
cat.430,0
cat.4300,0
cat.4301,0
cat.4302,0
cat.4303,0
cat.4304,0
cat.4305,0
cat.4306,0
cat.4307,0
cat.4308,0
cat.4309,0
cat.431,0
cat.4310,0
cat.4311,0
cat.4312,0
cat.4313,0
cat.4314,0
cat.4315,0
cat.4316,0
cat.4317,0
cat.4318,0
cat.4319,0
cat.432,0
cat.4320,0
cat.4321,0
cat.4322,0
cat.4323,0
cat.4324,0
cat.4325,0
cat.4326,0
cat.4327,0
cat.4328,0
cat.4329,0
cat.433,0
cat.4330,0
cat.4331,0
cat.4332,0
cat.4333,0
cat.4334,0
cat.4335,0
cat.4336,0
cat.4337,0
cat.4338,0
cat.4339,0
cat.434,0
cat.4340,0
cat.4341,0
cat.4342,0
cat.4343,0
cat.4344,0
cat.4345,0
cat.4346,0
cat.4347,0
cat.4348,0
cat.4349,0
cat.435,0
cat.4350,0
cat.4351,0
cat.4352,0
cat.4353,0
cat.4354,0
cat.4355,0
cat.4356,0
cat.4357,0
cat.4358,0
cat.4359,0
cat.436,0
cat.4360,0
cat.4361,0
cat.4362,0
cat.4363,0
cat.4364,0
cat.4365,0
cat.4366,0
cat.4367,0
cat.4368,0
cat.4369,0
cat.437,0
cat.4370,0
cat.4371,0
cat.4372,0
cat.4373,0
cat.4374,0
cat.4375,0
cat.4376,0
cat.4377,0
cat.4378,0
cat.4379,0
cat.438,0
cat.4380,0
cat.4381,0
cat.4382,0
cat.4383,0
cat.4384,0
cat.4385,0
cat.4386,0
cat.4387,0
cat.4388,0
cat.4389,0
cat.439,0
cat.4390,0
cat.4391,0
cat.4392,0
cat.4393,0
cat.4394,0
cat.4395,0
cat.4396,0
cat.4397,0
cat.4398,0
cat.4399,0
cat.44,0
cat.440,0
cat.4400,0
cat.4401,0
cat.4402,0
cat.4403,0
cat.4404,0
cat.4405,0
cat.4406,0
cat.4407,0
cat.4408,0
cat.4409,0
cat.441,0
cat.4410,0
cat.4411,0
cat.4412,0
cat.4413,0
cat.4414,0
cat.4415,0
cat.4416,0
cat.4417,0
cat.4418,0
cat.4419,0
cat.442,0
cat.4420,0
cat.4421,0
cat.4422,0
cat.4423,0
cat.4424,0
cat.4425,0
cat.4426,0
cat.4427,0
cat.4428,0
cat.4429,0
cat.443,0
cat.4430,0
cat.4431,0
cat.4432,0
cat.4433,0
cat.4434,0
cat.4435,0
cat.4436,0
cat.4437,0
cat.4438,0
cat.4439,0
cat.444,0
cat.4440,0
cat.4441,0
cat.4442,0
cat.4443,0
cat.4444,0
cat.4445,0
cat.4446,0
cat.4447,0
cat.4448,0
cat.4449,0
cat.445,0
cat.4450,0
cat.4451,0
cat.4452,0
cat.4453,0
cat.4454,0
cat.4455,0
cat.4456,0
cat.4457,0
cat.4458,0
cat.4459,0
cat.446,0
cat.4460,0
cat.4461,0
cat.4462,0
cat.4463,0
cat.4464,0
cat.4465,0
cat.4466,0
cat.4467,0
cat.4468,0
cat.4469,0
cat.447,0
cat.4470,0
cat.4471,0
cat.4472,0
cat.4473,0
cat.4474,0
cat.4475,0
cat.4476,0
cat.4477,0
cat.4478,0
cat.4479,0
cat.448,0
cat.4480,0
cat.4481,0
cat.4482,0
cat.4483,0
cat.4484,0
cat.4485,0
cat.4486,0
cat.4487,0
cat.4488,0
cat.4489,0
cat.449,0
cat.4490,0
cat.4491,0
cat.4492,0
cat.4493,0
cat.4494,0
cat.4495,0
cat.4496,0
cat.4497,0
cat.4498,0
cat.4499,0
cat.45,0
cat.450,0
cat.4500,0
cat.4501,0
cat.4502,0
cat.4503,0
cat.4504,0
cat.4505,0
cat.4506,0
cat.4507,0
cat.4508,0
cat.4509,0
cat.451,0
cat.4510,0
cat.4511,0
cat.4512,0
cat.4513,0
cat.4514,0
cat.4515,0
cat.4516,0
cat.4517,0
cat.4518,0
cat.4519,0
cat.452,0
cat.4520,0
cat.4521,0
cat.4522,0
cat.4523,0
cat.4524,0
cat.4525,0
cat.4526,0
cat.4527,0
cat.4528,0
cat.4529,0
cat.453,0
cat.4530,0
cat.4531,0
cat.4532,0
cat.4533,0
cat.4534,0
cat.4535,0
cat.4536,0
cat.4537,0
cat.4538,0
cat.4539,0
cat.454,0
cat.4540,0
cat.4541,0
cat.4542,0
cat.4543,0
cat.4544,0
cat.4545,0
cat.4546,0
cat.4547,0
cat.4548,0
cat.4549,0
cat.455,0
cat.4550,0
cat.4551,0
cat.4552,0
cat.4553,0
cat.4554,0
cat.4555,0
cat.4556,0
cat.4557,0
cat.4558,0
cat.4559,0
cat.456,0
cat.4560,0
cat.4561,0
cat.4562,0
cat.4563,0
cat.4564,0
cat.4565,0
cat.4566,0
cat.4567,0
cat.4568,0
cat.4569,0
cat.457,0
cat.4570,0
cat.4571,0
cat.4572,0
cat.4573,0
cat.4574,0
cat.4575,0
cat.4576,0
cat.4577,0
cat.4578,0
cat.4579,0
cat.458,0
cat.4580,0
cat.4581,0
cat.4582,0
cat.4583,0
cat.4584,0
cat.4585,0
cat.4586,0
cat.4587,0
cat.4588,0
cat.4589,0
cat.459,0
cat.4590,0
cat.4591,0
cat.4592,0
cat.4593,0
cat.4594,0
cat.4595,0
cat.4596,0
cat.4597,0
cat.4598,0
cat.4599,0
cat.46,0
cat.460,0
cat.4600,0
cat.4601,0
cat.4602,0
cat.4603,0
cat.4604,0
cat.4605,0
cat.4606,0
cat.4607,0
cat.4608,0
cat.4609,0
cat.461,0
cat.4610,0
cat.4611,0
cat.4612,0
cat.4613,0
cat.4614,0
cat.4615,0
cat.4616,0
cat.4617,0
cat.4618,0
cat.4619,0
cat.462,0
cat.4620,0
cat.4621,0
cat.4622,0
cat.4623,0
cat.4624,0
cat.4625,0
cat.4626,0
cat.4627,0
cat.4628,0
cat.4629,0
cat.463,0
cat.4630,0
cat.4631,0
cat.4632,0
cat.4633,0
cat.4634,0
cat.4635,0
cat.4636,0
cat.4637,0
cat.4638,0
cat.4639,0
cat.464,0
cat.4640,0
cat.4641,0
cat.4642,0
cat.4643,0
cat.4644,0
cat.4645,0
cat.4646,0
cat.4647,0
cat.4648,0
cat.4649,0
cat.465,0
cat.4650,0
cat.4651,0
cat.4652,0
cat.4653,0
cat.4654,0
cat.4655,0
cat.4656,0
cat.4657,0
cat.4658,0
cat.4659,0
cat.466,0
cat.4660,0
cat.4661,0
cat.4662,0
cat.4663,0
cat.4664,0
cat.4665,0
cat.4666,0
cat.4667,0
cat.4668,0
cat.4669,0
cat.467,0
cat.4670,0
cat.4671,0
cat.4672,0
cat.4673,0
cat.4674,0
cat.4675,0
cat.4676,0
cat.4677,0
cat.4678,0
cat.4679,0
cat.468,0
cat.4680,0
cat.4681,0
cat.4682,0
cat.4683,0
cat.4684,0
cat.4685,0
cat.4686,0
cat.4687,0
cat.4688,0
cat.4689,0
cat.469,0
cat.4690,0
cat.4691,0
cat.4692,0
cat.4693,0
cat.4694,0
cat.4695,0
cat.4696,0
cat.4697,0
cat.4698,0
cat.4699,0
cat.47,0
cat.470,0
cat.4700,0
cat.4701,0
cat.4702,0
cat.4703,0
cat.4704,0
cat.4705,0
cat.4706,0
cat.4707,0
cat.4708,0
cat.4709,0
cat.471,0
cat.4710,0
cat.4711,0
cat.4712,0
cat.4713,0
cat.4714,0
cat.4715,0
cat.4716,0
cat.4717,0
cat.4718,0
cat.4719,0
cat.472,0
cat.4720,0
cat.4721,0
cat.4722,0
cat.4723,0
cat.4724,0
cat.4725,0
cat.4726,0
cat.4727,0
cat.4728,0
cat.4729,0
cat.473,0
cat.4730,0
cat.4731,0
cat.4732,0
cat.4733,0
cat.4734,0
cat.4735,0
cat.4736,0
cat.4737,0
cat.4738,0
cat.4739,0
cat.474,0
cat.4740,0
cat.4741,0
cat.4742,0
cat.4743,0
cat.4744,0
cat.4745,0
cat.4746,0
cat.4747,0
cat.4748,0
cat.4749,0
cat.475,0
cat.4750,0
cat.4751,0
cat.4752,0
cat.4753,0
cat.4754,0
cat.4755,0
cat.4756,0
cat.4757,0
cat.4758,0
cat.4759,0
cat.476,0
cat.4760,0
cat.4761,0
cat.4762,0
cat.4763,0
cat.4764,0
cat.4765,0
cat.4766,0
cat.4767,0
cat.4768,0
cat.4769,0
cat.477,0
cat.4770,0
cat.4771,0
cat.4772,0
cat.4773,0
cat.4774,0
cat.4775,0
cat.4776,0
cat.4777,0
cat.4778,0
cat.4779,0
cat.478,0
cat.4780,0
cat.4781,0
cat.4782,0
cat.4783,0
cat.4784,0
cat.4785,0
cat.4786,0
cat.4787,0
cat.4788,0
cat.4789,0
cat.479,0
cat.4790,0
cat.4791,0
cat.4792,0
cat.4793,0
cat.4794,0
cat.4795,0
cat.4796,0
cat.4797,0
cat.4798,0
cat.4799,0
cat.48,0
cat.480,0
cat.4800,0
cat.4801,0
cat.4802,0
cat.4803,0
cat.4804,0
cat.4805,0
cat.4806,0
cat.4807,0
cat.4808,0
cat.4809,0
cat.481,0
cat.4810,0
cat.4811,0
cat.4812,0
cat.4813,0
cat.4814,0
cat.4815,0
cat.4816,0
cat.4817,0
cat.4818,0
cat.4819,0
cat.482,0
cat.4820,0
cat.4821,0
cat.4822,0
cat.4823,0
cat.4824,0
cat.4825,0
cat.4826,0
cat.4827,0
cat.4828,0
cat.4829,0
cat.483,0
cat.4830,0
cat.4831,0
cat.4832,0
cat.4833,0
cat.4834,0
cat.4835,0
cat.4836,0
cat.4837,0
cat.4838,0
cat.4839,0
cat.484,0
cat.4840,0
cat.4841,0
cat.4842,0
cat.4843,0
cat.4844,0
cat.4845,0
cat.4846,0
cat.4847,0
cat.4848,0
cat.4849,0
cat.485,0
cat.4850,0
cat.4851,0
cat.4852,0
cat.4853,0
cat.4854,0
cat.4855,0
cat.4856,0
cat.4857,0
cat.4858,0
cat.4859,0
cat.486,0
cat.4860,0
cat.4861,0
cat.4862,0
cat.4863,0
cat.4864,0
cat.4865,0
cat.4866,0
cat.4867,0
cat.4868,0
cat.4869,0
cat.487,0
cat.4870,0
cat.4871,0
cat.4872,0
cat.4873,0
cat.4874,0
cat.4875,0
cat.4876,0
cat.4877,0
cat.4878,0
cat.4879,0
cat.488,0
cat.4880,0
cat.4881,0
cat.4882,0
cat.4883,0
cat.4884,0
cat.4885,0
cat.4886,0
cat.4887,0
cat.4888,0
cat.4889,0
cat.489,0
cat.4890,0
cat.4891,0
cat.4892,0
cat.4893,0
cat.4894,0
cat.4895,0
cat.4896,0
cat.4897,0
cat.4898,0
cat.4899,0
cat.49,0
cat.490,0
cat.4900,0
cat.4901,0
cat.4902,0
cat.4903,0
cat.4904,0
cat.4905,0
cat.4906,0
cat.4907,0
cat.4908,0
cat.4909,0
cat.491,0
cat.4910,0
cat.4911,0
cat.4912,0
cat.4913,0
cat.4914,0
cat.4915,0
cat.4916,0
cat.4917,0
cat.4918,0
cat.4919,0
cat.492,0
cat.4920,0
cat.4921,0
cat.4922,0
cat.4923,0
cat.4924,0
cat.4925,0
cat.4926,0
cat.4927,0
cat.4928,0
cat.4929,0
cat.493,0
cat.4930,0
cat.4931,0
cat.4932,0
cat.4933,0
cat.4934,0
cat.4935,0
cat.4936,0
cat.4937,0
cat.4938,0
cat.4939,0
cat.494,0
cat.4940,0
cat.4941,0
cat.4942,0
cat.4943,0
cat.4944,0
cat.4945,0
cat.4946,0
cat.4947,0
cat.4948,0
cat.4949,0
cat.495,0
cat.4950,0
cat.4951,0
cat.4952,0
cat.4953,0
cat.4954,0
cat.4955,0
cat.4956,0
cat.4957,0
cat.4958,0
cat.4959,0
cat.496,0
cat.4960,0
cat.4961,0
cat.4962,0
cat.4963,0
cat.4964,0
cat.4965,0
cat.4966,0
cat.4967,0
cat.4968,0
cat.4969,0
cat.497,0
cat.4970,0
cat.4971,0
cat.4972,0
cat.4973,0
cat.4974,0
cat.4975,0
cat.4976,0
cat.4977,0
cat.4978,0
cat.4979,0
cat.498,0
cat.4980,0
cat.4981,0
cat.4982,0
cat.4983,0
cat.4984,0
cat.4985,0
cat.4986,0
cat.4987,0
cat.4988,0
cat.4989,0
cat.499,0
cat.4990,0
cat.4991,0
cat.4992,0
cat.4993,0
cat.4994,0
cat.4995,0
cat.4996,0
cat.4997,0
cat.4998,0
cat.4999,0
cat.5,0
cat.50,0
cat.500,0
cat.5000,0
cat.5001,0
cat.5002,0
cat.5003,0
cat.5004,0
cat.5005,0
cat.5006,0
cat.5007,0
cat.5008,0
cat.5009,0
cat.501,0
cat.5010,0
cat.5011,0
cat.5012,0
cat.5013,0
cat.5014,0
cat.5015,0
cat.5016,0
cat.5017,0
cat.5018,0
cat.5019,0
cat.502,0
cat.5020,0
cat.5021,0
cat.5022,0
cat.5023,0
cat.5024,0
cat.5025,0
cat.5026,0
cat.5027,0
cat.5028,0
cat.5029,0
cat.503,0
cat.5030,0
cat.5031,0
cat.5032,0
cat.5033,0
cat.5034,0
cat.5035,0
cat.5036,0
cat.5037,0
cat.5038,0
cat.5039,0
cat.504,0
cat.5040,0
cat.5041,0
cat.5042,0
cat.5043,0
cat.5044,0
cat.5045,0
cat.5046,0
cat.5047,0
cat.5048,0
cat.5049,0
cat.505,0
cat.5050,0
cat.5051,0
cat.5052,0
cat.5053,0
cat.5054,0
cat.5055,0
cat.5056,0
cat.5057,0
cat.5058,0
cat.5059,0
cat.506,0
cat.5060,0
cat.5061,0
cat.5062,0
cat.5063,0
cat.5064,0
cat.5065,0
cat.5066,0
cat.5067,0
cat.5068,0
cat.5069,0
cat.507,0
cat.5070,0
cat.5071,0
cat.5072,0
cat.5073,0
cat.5074,0
cat.5075,0
cat.5076,0
cat.5077,0
cat.5078,0
cat.5079,0
cat.508,0
cat.5080,0
cat.5081,0
cat.5082,0
cat.5083,0
cat.5084,0
cat.5085,0
cat.5086,0
cat.5087,0
cat.5088,0
cat.5089,0
cat.509,0
cat.5090,0
cat.5091,0
cat.5092,0
cat.5093,0
cat.5094,0
cat.5095,0
cat.5096,0
cat.5097,0
cat.5098,0
cat.5099,0
cat.51,0
cat.510,0
cat.5100,0
cat.5101,0
cat.5102,0
cat.5103,0
cat.5104,0
cat.5105,0
cat.5106,0
cat.5107,0
cat.5108,0
cat.5109,0
cat.511,0
cat.5110,0
cat.5111,0
cat.5112,0
cat.5113,0
cat.5114,0
cat.5115,0
cat.5116,0
cat.5117,0
cat.5118,0
cat.5119,0
cat.512,0
cat.5120,0
cat.5121,0
cat.5122,0
cat.5123,0
cat.5124,0
cat.5125,0
cat.5126,0
cat.5127,0
cat.5128,0
cat.5129,0
cat.513,0
cat.5130,0
cat.5131,0
cat.5132,0
cat.5133,0
cat.5134,0
cat.5135,0
cat.5136,0
cat.5137,0
cat.5138,0
cat.5139,0
cat.514,0
cat.5140,0
cat.5141,0
cat.5142,0
cat.5143,0
cat.5144,0
cat.5145,0
cat.5146,0
cat.5147,0
cat.5148,0
cat.5149,0
cat.515,0
cat.5150,0
cat.5151,0
cat.5152,0
cat.5153,0
cat.5154,0
cat.5155,0
cat.5156,0
cat.5157,0
cat.5158,0
cat.5159,0
cat.516,0
cat.5160,0
cat.5161,0
cat.5162,0
cat.5163,0
cat.5164,0
cat.5165,0
cat.5166,0
cat.5167,0
cat.5168,0
cat.5169,0
cat.517,0
cat.5170,0
cat.5171,0
cat.5172,0
cat.5173,0
cat.5174,0
cat.5175,0
cat.5176,0
cat.5177,0
cat.5178,0
cat.5179,0
cat.518,0
cat.5180,0
cat.5181,0
cat.5182,0
cat.5183,0
cat.5184,0
cat.5185,0
cat.5186,0
cat.5187,0
cat.5188,0
cat.5189,0
cat.519,0
cat.5190,0
cat.5191,0
cat.5192,0
cat.5193,0
cat.5194,0
cat.5195,0
cat.5196,0
cat.5197,0
cat.5198,0
cat.5199,0
cat.52,0
cat.520,0
cat.5200,0
cat.5201,0
cat.5202,0
cat.5203,0
cat.5204,0
cat.5205,0
cat.5206,0
cat.5207,0
cat.5208,0
cat.5209,0
cat.521,0
cat.5210,0
cat.5211,0
cat.5212,0
cat.5213,0
cat.5214,0
cat.5215,0
cat.5216,0
cat.5217,0
cat.5218,0
cat.5219,0
cat.522,0
cat.5220,0
cat.5221,0
cat.5222,0
cat.5223,0
cat.5224,0
cat.5225,0
cat.5226,0
cat.5227,0
cat.5228,0
cat.5229,0
cat.523,0
cat.5230,0
cat.5231,0
cat.5232,0
cat.5233,0
cat.5234,0
cat.5235,0
cat.5236,0
cat.5237,0
cat.5238,0
cat.5239,0
cat.524,0
cat.5240,0
cat.5241,0
cat.5242,0
cat.5243,0
cat.5244,0
cat.5245,0
cat.5246,0
cat.5247,0
cat.5248,0
cat.5249,0
cat.525,0
cat.5250,0
cat.5251,0
cat.5252,0
cat.5253,0
cat.5254,0
cat.5255,0
cat.5256,0
cat.5257,0
cat.5258,0
cat.5259,0
cat.526,0
cat.5260,0
cat.5261,0
cat.5262,0
cat.5263,0
cat.5264,0
cat.5265,0
cat.5266,0
cat.5267,0
cat.5268,0
cat.5269,0
cat.527,0
cat.5270,0
cat.5271,0
cat.5272,0
cat.5273,0
cat.5274,0
cat.5275,0
cat.5276,0
cat.5277,0
cat.5278,0
cat.5279,0
cat.528,0
cat.5280,0
cat.5281,0
cat.5282,0
cat.5283,0
cat.5284,0
cat.5285,0
cat.5286,0
cat.5287,0
cat.5288,0
cat.5289,0
cat.529,0
cat.5290,0
cat.5291,0
cat.5292,0
cat.5293,0
cat.5294,0
cat.5295,0
cat.5296,0
cat.5297,0
cat.5298,0
cat.5299,0
cat.53,0
cat.530,0
cat.5300,0
cat.5301,0
cat.5302,0
cat.5303,0
cat.5304,0
cat.5305,0
cat.5306,0
cat.5307,0
cat.5308,0
cat.5309,0
cat.531,0
cat.5310,0
cat.5311,0
cat.5312,0
cat.5313,0
cat.5314,0
cat.5315,0
cat.5316,0
cat.5317,0
cat.5318,0
cat.5319,0
cat.532,0
cat.5320,0
cat.5321,0
cat.5322,0
cat.5323,0
cat.5324,0
cat.5325,0
cat.5326,0
cat.5327,0
cat.5328,0
cat.5329,0
cat.533,0
cat.5330,0
cat.5331,0
cat.5332,0
cat.5333,0
cat.5334,0
cat.5335,0
cat.5336,0
cat.5337,0
cat.5338,0
cat.5339,0
cat.534,0
cat.5340,0
cat.5341,0
cat.5342,0
cat.5343,0
cat.5344,0
cat.5345,0
cat.5346,0
cat.5347,0
cat.5348,0
cat.5349,0
cat.535,0
cat.5350,0
cat.5351,0
cat.5352,0
cat.5353,0
cat.5354,0
cat.5355,0
cat.5356,0
cat.5357,0
cat.5358,0
cat.5359,0
cat.536,0
cat.5360,0
cat.5361,0
cat.5362,0
cat.5363,0
cat.5364,0
cat.5365,0
cat.5366,0
cat.5367,0
cat.5368,0
cat.5369,0
cat.537,0
cat.5370,0
cat.5371,0
cat.5372,0
cat.5373,0
cat.5374,0
cat.5375,0
cat.5376,0
cat.5377,0
cat.5378,0
cat.5379,0
cat.538,0
cat.5380,0
cat.5381,0
cat.5382,0
cat.5383,0
cat.5384,0
cat.5385,0
cat.5386,0
cat.5387,0
cat.5388,0
cat.5389,0
cat.539,0
cat.5390,0
cat.5391,0
cat.5392,0
cat.5393,0
cat.5394,0
cat.5395,0
cat.5396,0
cat.5397,0
cat.5398,0
cat.5399,0
cat.54,0
cat.540,0
cat.5400,0
cat.5401,0
cat.5402,0
cat.5403,0
cat.5404,0
cat.5405,0
cat.5406,0
cat.5407,0
cat.5408,0
cat.5409,0
cat.541,0
cat.5410,0
cat.5411,0
cat.5412,0
cat.5413,0
cat.5414,0
cat.5415,0
cat.5416,0
cat.5417,0
cat.5418,0
cat.5419,0
cat.542,0
cat.5420,0
cat.5421,0
cat.5422,0
cat.5423,0
cat.5424,0
cat.5425,0
cat.5426,0
cat.5427,0
cat.5428,0
cat.5429,0
cat.543,0
cat.5430,0
cat.5431,0
cat.5432,0
cat.5433,0
cat.5434,0
cat.5435,0
cat.5436,0
cat.5437,0
cat.5438,0
cat.5439,0
cat.544,0
cat.5440,0
cat.5441,0
cat.5442,0
cat.5443,0
cat.5444,0
cat.5445,0
cat.5446,0
cat.5447,0
cat.5448,0
cat.5449,0
cat.545,0
cat.5450,0
cat.5451,0
cat.5452,0
cat.5453,0
cat.5454,0
cat.5455,0
cat.5456,0
cat.5457,0
cat.5458,0
cat.5459,0
cat.546,0
cat.5460,0
cat.5461,0
cat.5462,0
cat.5463,0
cat.5464,0
cat.5465,0
cat.5466,0
cat.5467,0
cat.5468,0
cat.5469,0
cat.547,0
cat.5470,0
cat.5471,0
cat.5472,0
cat.5473,0
cat.5474,0
cat.5475,0
cat.5476,0
cat.5477,0
cat.5478,0
cat.5479,0
cat.548,0
cat.5480,0
cat.5481,0
cat.5482,0
cat.5483,0
cat.5484,0
cat.5485,0
cat.5486,0
cat.5487,0
cat.5488,0
cat.5489,0
cat.549,0
cat.5490,0
cat.5491,0
cat.5492,0
cat.5493,0
cat.5494,0
cat.5495,0
cat.5496,0
cat.5497,0
cat.5498,0
cat.5499,0
cat.55,0
cat.550,0
cat.5500,0
cat.5501,0
cat.5502,0
cat.5503,0
cat.5504,0
cat.5505,0
cat.5506,0
cat.5507,0
cat.5508,0
cat.5509,0
cat.551,0
cat.5510,0
cat.5511,0
cat.5512,0
cat.5513,0
cat.5514,0
cat.5515,0
cat.5516,0
cat.5517,0
cat.5518,0
cat.5519,0
cat.552,0
cat.5520,0
cat.5521,0
cat.5522,0
cat.5523,0
cat.5524,0
cat.5525,0
cat.5526,0
cat.5527,0
cat.5528,0
cat.5529,0
cat.553,0
cat.5530,0
cat.5531,0
cat.5532,0
cat.5533,0
cat.5534,0
cat.5535,0
cat.5536,0
cat.5537,0
cat.5538,0
cat.5539,0
cat.554,0
cat.5540,0
cat.5541,0
cat.5542,0
cat.5543,0
cat.5544,0
cat.5545,0
cat.5546,0
cat.5547,0
cat.5548,0
cat.5549,0
cat.555,0
cat.5550,0
cat.5551,0
cat.5552,0
cat.5553,0
cat.5554,0
cat.5555,0
cat.5556,0
cat.5557,0
cat.5558,0
cat.5559,0
cat.556,0
cat.5560,0
cat.5561,0
cat.5562,0
cat.5563,0
cat.5564,0
cat.5565,0
cat.5566,0
cat.5567,0
cat.5568,0
cat.5569,0
cat.557,0
cat.5570,0
cat.5571,0
cat.5572,0
cat.5573,0
cat.5574,0
cat.5575,0
cat.5576,0
cat.5577,0
cat.5578,0
cat.5579,0
cat.558,0
cat.5580,0
cat.5581,0
cat.5582,0
cat.5583,0
cat.5584,0
cat.5585,0
cat.5586,0
cat.5587,0
cat.5588,0
cat.5589,0
cat.559,0
cat.5590,0
cat.5591,0
cat.5592,0
cat.5593,0
cat.5594,0
cat.5595,0
cat.5596,0
cat.5597,0
cat.5598,0
cat.5599,0
cat.56,0
cat.560,0
cat.5600,0
cat.5601,0
cat.5602,0
cat.5603,0
cat.5604,0
cat.5605,0
cat.5606,0
cat.5607,0
cat.5608,0
cat.5609,0
cat.561,0
cat.5610,0
cat.5611,0
cat.5612,0
cat.5613,0
cat.5614,0
cat.5615,0
cat.5616,0
cat.5617,0
cat.5618,0
cat.5619,0
cat.562,0
cat.5620,0
cat.5621,0
cat.5622,0
cat.5623,0
cat.5624,0
cat.5625,0
cat.5626,0
cat.5627,0
cat.5628,0
cat.5629,0
cat.563,0
cat.5630,0
cat.5631,0
cat.5632,0
cat.5633,0
cat.5634,0
cat.5635,0
cat.5636,0
cat.5637,0
cat.5638,0
cat.5639,0
cat.564,0
cat.5640,0
cat.5641,0
cat.5642,0
cat.5643,0
cat.5644,0
cat.5645,0
cat.5646,0
cat.5647,0
cat.5648,0
cat.5649,0
cat.565,0
cat.5650,0
cat.5651,0
cat.5652,0
cat.5653,0
cat.5654,0
cat.5655,0
cat.5656,0
cat.5657,0
cat.5658,0
cat.5659,0
cat.566,0
cat.5660,0
cat.5661,0
cat.5662,0
cat.5663,0
cat.5664,0
cat.5665,0
cat.5666,0
cat.5667,0
cat.5668,0
cat.5669,0
cat.567,0
cat.5670,0
cat.5671,0
cat.5672,0
cat.5673,0
cat.5674,0
cat.5675,0
cat.5676,0
cat.5677,0
cat.5678,0
cat.5679,0
cat.568,0
cat.5680,0
cat.5681,0
cat.5682,0
cat.5683,0
cat.5684,0
cat.5685,0
cat.5686,0
cat.5687,0
cat.5688,0
cat.5689,0
cat.569,0
cat.5690,0
cat.5691,0
cat.5692,0
cat.5693,0
cat.5694,0
cat.5695,0
cat.5696,0
cat.5697,0
cat.5698,0
cat.5699,0
cat.57,0
cat.570,0
cat.5700,0
cat.5701,0
cat.5702,0
cat.5703,0
cat.5704,0
cat.5705,0
cat.5706,0
cat.5707,0
cat.5708,0
cat.5709,0
cat.571,0
cat.5710,0
cat.5711,0
cat.5712,0
cat.5713,0
cat.5714,0
cat.5715,0
cat.5716,0
cat.5717,0
cat.5718,0
cat.5719,0
cat.572,0
cat.5720,0
cat.5721,0
cat.5722,0
cat.5723,0
cat.5724,0
cat.5725,0
cat.5726,0
cat.5727,0
cat.5728,0
cat.5729,0
cat.573,0
cat.5730,0
cat.5731,0
cat.5732,0
cat.5733,0
cat.5734,0
cat.5735,0
cat.5736,0
cat.5737,0
cat.5738,0
cat.5739,0
cat.574,0
cat.5740,0
cat.5741,0
cat.5742,0
cat.5743,0
cat.5744,0
cat.5745,0
cat.5746,0
cat.5747,0
cat.5748,0
cat.5749,0
cat.575,0
cat.5750,0
cat.5751,0
cat.5752,0
cat.5753,0
cat.5754,0
cat.5755,0
cat.5756,0
cat.5757,0
cat.5758,0
cat.5759,0
cat.576,0
cat.5760,0
cat.5761,0
cat.5762,0
cat.5763,0
cat.5764,0
cat.5765,0
cat.5766,0
cat.5767,0
cat.5768,0
cat.5769,0
cat.577,0
cat.5770,0
cat.5771,0
cat.5772,0
cat.5773,0
cat.5774,0
cat.5775,0
cat.5776,0
cat.5777,0
cat.5778,0
cat.5779,0
cat.578,0
cat.5780,0
cat.5781,0
cat.5782,0
cat.5783,0
cat.5784,0
cat.5785,0
cat.5786,0
cat.5787,0
cat.5788,0
cat.5789,0
cat.579,0
cat.5790,0
cat.5791,0
cat.5792,0
cat.5793,0
cat.5794,0
cat.5795,0
cat.5796,0
cat.5797,0
cat.5798,0
cat.5799,0
cat.58,0
cat.580,0
cat.5800,0
cat.5801,0
cat.5802,0
cat.5803,0
cat.5804,0
cat.5805,0
cat.5806,0
cat.5807,0
cat.5808,0
cat.5809,0
cat.581,0
cat.5810,0
cat.5811,0
cat.5812,0
cat.5813,0
cat.5814,0
cat.5815,0
cat.5816,0
cat.5817,0
cat.5818,0
cat.5819,0
cat.582,0
cat.5820,0
cat.5821,0
cat.5822,0
cat.5823,0
cat.5824,0
cat.5825,0
cat.5826,0
cat.5827,0
cat.5828,0
cat.5829,0
cat.583,0
cat.5830,0
cat.5831,0
cat.5832,0
cat.5833,0
cat.5834,0
cat.5835,0
cat.5836,0
cat.5837,0
cat.5838,0
cat.5839,0
cat.584,0
cat.5840,0
cat.5841,0
cat.5842,0
cat.5843,0
cat.5844,0
cat.5845,0
cat.5846,0
cat.5847,0
cat.5848,0
cat.5849,0
cat.585,0
cat.5850,0
cat.5851,0
cat.5852,0
cat.5853,0
cat.5854,0
cat.5855,0
cat.5856,0
cat.5857,0
cat.5858,0
cat.5859,0
cat.586,0
